Date,Close,Signal,Position,Position Change,Trading Cost,Strategy Return,Growth,Drawdown,Strategy
2020-09-23,11131.849609375,1.0,1.0,0.0,0.0,-0.0019545871070447696,1.6589092230207678,-0.04427950970987038,63-Day Momentum
2020-09-23,11131.849609375,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-23,11131.849609375,1.0,1.0,0.0,0.0,-0.0019545871070447696,2.126501905362548,-0.09953246683484696,Buy and Hold
2020-09-23,11131.849609375,1.0,1.0,0.0,0.0,-0.0019545871070447696,1.921945569608269,-0.04427950970987049,MA 5/50
2020-09-24,10805.5498046875,0.0,0.0,0.0,0.0,-0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-09-24,10805.5498046875,1.0,1.0,0.0,0.0,-0.029312272096516434,1.6102828244921623,-0.07229384876947076,63-Day Momentum
2020-09-24,10805.5498046875,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-24,10805.5498046875,1.0,1.0,0.0,0.0,-0.029312272096516434,2.0641693028988,-0.12592721618106295,Buy and Hold
2020-09-24,10805.5498046875,0.0,1.0,0.0,0.0,-0.029312272096516434,1.8656089781172172,-0.07229384876947087,MA 5/50
2020-09-25,11050.25,1.0,1.0,0.0,0.0,0.022645788482354545,1.6467489487323803,-0.05128521149492504,63-Day Momentum
2020-09-25,11050.25,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-25,11050.25,1.0,1.0,0.0,0.0,0.022645788482354545,2.1109140443240153,-0.1061331488005165,Buy and Hold
2020-09-25,11050.25,0.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-09-25,11050.25,0.0,0.0,1.0,0.0005,-0.0005,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-09-28,11227.5498046875,1.0,1.0,0.0,0.0,0.016044868187371275,1.6731708185524836,-0.03606320776595118,63-Day Momentum
2020-09-28,11227.5498046875,0.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-09-28,11227.5498046875,0.0,0.0,0.0,0.0,0.0,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-09-28,11227.5498046875,1.0,1.0,0.0,0.0,0.016044868187371275,2.144783381920065,-0.09179117299596018,Buy and Hold
2020-09-28,11227.5498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-29,11222.400390625,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-29,11222.400390625,1.0,1.0,0.0,0.0,-0.0004586409458945395,1.6724034339056195,-0.03650530864812407,63-Day Momentum
2020-09-29,11222.400390625,1.0,1.0,0.0,0.0,-0.0004586409458945395,2.143799696441042,-0.09220771475144707,Buy and Hold
2020-09-29,11222.400390625,0.0,0.0,0.0,0.0,-0.0,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-09-29,11222.400390625,0.0,0.0,0.0,0.0,-0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-09-30,11247.5498046875,0.0,0.0,0.0,0.0,0.0,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-09-30,11247.5498046875,1.0,1.0,0.0,0.0,0.002241001317642377,2.148603954385528,-0.09017335104405944,Buy and Hold
2020-09-30,11247.5498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-09-30,11247.5498046875,0.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-09-30,11247.5498046875,1.0,1.0,0.0,0.0,0.002241001317642377,1.6761512922046315,-0.03434611577526303,63-Day Momentum
2020-10-01,11416.9501953125,1.0,1.0,0.0,0.0,0.015061092732783665,2.1809642777885543,-0.0764703675133761,Buy and Hold
2020-10-01,11416.9501953125,1.0,1.0,0.0,0.0,0.015061092732783665,1.7013959622507007,-0.01980231307718161,63-Day Momentum
2020-10-01,11416.9501953125,0.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-10-01,11416.9501953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-01,11416.9501953125,0.0,0.0,0.0,0.0,0.0,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-10-05,11503.349609375,1.0,1.0,0.0,0.0,0.0075676439490797165,1.714271521109416,-0.012384525982838124,63-Day Momentum
2020-10-05,11503.349609375,0.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-10-05,11503.349609375,1.0,1.0,0.0,0.0,0.0075676439490797165,2.19746903890852,-0.06948142407829294,Buy and Hold
2020-10-05,11503.349609375,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-05,11503.349609375,1.0,0.0,0.0,0.0,0.0,1.8646761736281587,-0.07275770184508601,MA 5/50
2020-10-06,11662.400390625,1.0,1.0,0.0,0.0,0.013826475474619793,2.227852290681225,-0.05661563180963336,Buy and Hold
2020-10-06,11662.400390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-06,11662.400390625,1.0,0.0,0.0,0.0,0.0,1.2361081504907456,-0.03457150770067141,55/20 Breakout
2020-10-06,11662.400390625,1.0,1.0,1.0,0.0005,0.013326475474619792,1.8895257349241223,-0.060400830099694436,MA 5/50
2020-10-06,11662.400390625,1.0,1.0,0.0,0.0,0.013826475474619793,1.7379738542528744,0.0,63-Day Momentum
2020-10-07,11738.849609375,1.0,1.0,0.0,0.0,0.006555187284725372,1.9019119299958582,-0.0542415815684254,MA 5/50
2020-10-07,11738.849609375,1.0,1.0,0.0,0.0,0.006555187284725372,2.242456279689345,-0.05043157059466308,Buy and Hold
2020-10-07,11738.849609375,1.0,1.0,1.0,0.0005,0.006055187284725372,1.2435930168461427,-0.028725657369788826,55/20 Breakout
2020-10-07,11738.849609375,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-07,11738.849609375,1.0,1.0,0.0,0.0,0.006555187284725372,1.749366598363458,0.0,63-Day Momentum
2020-10-08,11834.599609375,1.0,1.0,0.0,0.0,0.008156676606839941,1.9174252105435252,-0.04652733600108272,MA 5/50
2020-10-08,11834.599609375,1.0,1.0,0.0,0.0,0.008156676606839941,2.260747270367748,-0.04268624799993892,Buy and Hold
2020-10-08,11834.599609375,1.0,1.0,0.0,0.0,0.008156676606839941,1.2537366029150812,-0.020803286660433074,55/20 Breakout
2020-10-08,11834.599609375,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-08,11834.599609375,1.0,1.0,0.0,0.0,0.008156676606839941,1.7636356159731166,0.0,63-Day Momentum
2020-10-09,11914.2001953125,1.0,1.0,0.0,0.0,0.0067260903253916204,2.275953260711124,-0.036247269234246926,Buy and Hold
2020-10-09,11914.2001953125,1.0,1.0,0.0,0.0,0.0067260903253916204,1.7754979884272295,0.0,63-Day Momentum
2020-10-09,11914.2001953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-09,11914.2001953125,1.0,1.0,0.0,0.0,0.0067260903253916204,1.2621693485505376,-0.014217121120184584,55/20 Breakout
2020-10-09,11914.2001953125,1.0,1.0,0.0,0.0,0.0067260903253916204,1.9303219857018241,-0.0401141927402342,MA 5/50
2020-10-12,11930.9501953125,1.0,1.0,0.0,0.0,0.0014058853909966196,1.2639438139986285,-0.012831223372072875,55/20 Breakout
2020-10-12,11930.9501953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-12,11930.9501953125,1.0,1.0,0.0,0.0,0.0014058853909966196,2.279152990150949,-0.034892343349530175,Buy and Hold
2020-10-12,11930.9501953125,1.0,1.0,0.0,0.0,0.0014058853909966196,1.9330357971814418,-0.03876470330678272,MA 5/50
2020-10-12,11930.9501953125,1.0,1.0,0.0,0.0,0.0014058853909966196,1.7779941351109032,0.0,63-Day Momentum
2020-10-13,11934.5,1.0,1.0,0.0,0.0,0.0002975290843887368,2.2798311044532906,-0.03460519575211041,Buy and Hold
2020-10-13,11934.5,1.0,1.0,0.0,0.0,0.0002975290843887368,1.7785231400779713,0.0,63-Day Momentum
2020-10-13,11934.5,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-13,11934.5,1.0,1.0,0.0,0.0,0.0002975290843887368,1.2643198740443264,-0.012537511949825553,55/20 Breakout
2020-10-13,11934.5,1.0,1.0,0.0,0.0,0.0002975290843887368,1.9336109315522678,-0.03847870784907548,MA 5/50
2020-10-14,11971.0498046875,1.0,1.0,0.0,0.0,0.0030625333853533387,1.268191895868353,-0.0095133751133879,55/20 Breakout
2020-10-14,11971.0498046875,1.0,1.0,0.0,0.0,0.0030625333853533387,1.7839699265710836,0.0,63-Day Momentum
2020-10-14,11971.0498046875,1.0,1.0,0.0,0.0,0.0030625333853533387,2.2868131633236457,-0.03164864193405459,Buy and Hold
2020-10-14,11971.0498046875,1.0,1.0,0.0,0.0,0.0030625333853533387,1.9395326795844308,-0.035534016791135214,MA 5/50
2020-10-14,11971.0498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-15,11680.349609375,1.0,1.0,0.0,0.0,-0.02428360085835335,1.7406487129309254,-0.02428360085835335,63-Day Momentum
2020-10-15,11680.349609375,1.0,1.0,0.0,0.0,-0.02428360085835335,2.231281105227866,-0.0551636998039724,Buy and Hold
2020-10-15,11680.349609375,1.0,1.0,0.0,0.0,-0.02428360085835335,1.2373956300572875,-0.03356595696767184,55/20 Breakout
2020-10-15,11680.349609375,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-15,11680.349609375,1.0,1.0,0.0,0.0,-0.02428360085835335,1.89243384214167,-0.05895472376883848,MA 5/50
2020-10-16,11762.4501953125,1.0,1.0,0.0,0.0,0.007028949362235082,1.7528836445915565,-0.017425339696884423,63-Day Momentum
2020-10-16,11762.4501953125,1.0,1.0,0.0,0.0,0.007028949362235082,1.9057356637894638,-0.05234016417463916,MA 5/50
2020-10-16,11762.4501953125,1.0,1.0,0.0,0.0,0.007028949362235082,2.2469646671294248,-0.04852249329429292,Buy and Hold
2020-10-16,11762.4501953125,1.0,1.0,0.0,0.0,0.007028949362235082,1.246093221282011,-0.02677294101725758,55/20 Breakout
2020-10-16,11762.4501953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-19,11873.0498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-19,11873.0498046875,1.0,1.0,0.0,0.0,0.009402769621849272,2.268092358242878,-0.039575969498367725,Buy and Hold
2020-10-19,11873.0498046875,1.0,1.0,0.0,0.0,0.009402769621849272,1.257809948769074,-0.017621911191892825,55/20 Breakout
2020-10-19,11873.0498046875,1.0,1.0,0.0,0.0,0.009402769621849272,1.9236548571962182,-0.04342953705849373,MA 5/50
2020-10-19,11873.0498046875,1.0,1.0,0.0,0.0,0.009402769621849272,1.7693656056755585,-0.008186416529787355,63-Day Momentum
2020-10-20,11896.7998046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-20,11896.7998046875,1.0,1.0,0.0,0.0,0.002000328507897331,1.927502798846423,-0.04151608189165923,MA 5/50
2020-10-20,11896.7998046875,1.0,1.0,0.0,0.0,0.002000328507897331,1.7729049181374843,-0.006202463544252135,63-Day Momentum
2020-10-20,11896.7998046875,1.0,1.0,0.0,0.0,0.002000328507897331,2.272629288045615,-0.037654805930485646,Buy and Hold
2020-10-20,11896.7998046875,1.0,1.0,0.0,0.0,0.002000328507897331,1.2603259818671135,-0.015656832295316336,55/20 Breakout
2020-10-21,11937.650390625,1.0,1.0,0.0,0.0,0.0034337457642519276,1.2646536208689263,-0.01227684811264007,55/20 Breakout
2020-10-21,11937.650390625,1.0,1.0,0.0,0.0,0.0034337457642519276,2.280432919237157,-0.03435035719660107,Buy and Hold
2020-10-21,11937.650390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-21,11937.650390625,1.0,1.0,0.0,0.0,0.0034337457642519276,1.7789926228905604,-0.0027900154629231233,63-Day Momentum
2020-10-21,11937.650390625,1.0,1.0,0.0,0.0,0.0034337457642519276,1.9341213534175457,-0.038224891797751126,MA 5/50
2020-10-22,11896.4501953125,1.0,1.0,0.0,0.0,-0.0034512817819539743,1.2602889448667391,-0.015685759032363245,55/20 Breakout
2020-10-22,11896.4501953125,1.0,1.0,0.0,0.0,-0.0034512817819539743,1.9274461556264075,-0.04154424870702644,MA 5/50
2020-10-22,11896.4501953125,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-22,11896.4501953125,1.0,1.0,0.0,0.0,-0.0034512817819539743,2.2725625026480256,-0.0376830862165588,Buy and Hold
2020-10-22,11896.4501953125,1.0,1.0,0.0,0.0,-0.0034512817819539743,1.7728528180609477,-0.0062316681153384845,63-Day Momentum
2020-10-23,11930.349609375,1.0,1.0,0.0,0.0,0.0028495402835257977,1.2638801889840192,-0.012880915951077765,55/20 Breakout
2020-10-23,11930.349609375,1.0,1.0,0.0,0.0,0.0028495402835257977,1.7779046335827746,-0.003399885221140986,63-Day Momentum
2020-10-23,11930.349609375,1.0,1.0,0.0,0.0,0.0028495402835257977,1.932938491091192,-0.03881309043374004,MA 5/50
2020-10-23,11930.349609375,1.0,1.0,0.0,0.0,0.0028495402835257977,2.2790382610461513,-0.03494092540521476,Buy and Hold
2020-10-23,11930.349609375,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-26,11767.75,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-26,11767.75,1.0,1.0,0.0,0.0,-0.013629073304543216,2.2479770815224946,-0.04809378627608163,Buy and Hold
2020-10-26,11767.75,1.0,1.0,0.0,0.0,-0.013629073304543216,1.2466546732401962,-0.02633443430789395,55/20 Breakout
2020-10-26,11767.75,1.0,1.0,0.0,0.0,-0.013629073304543216,1.906594330702937,-0.05191317728358602,MA 5/50
2020-10-26,11767.75,1.0,1.0,0.0,0.0,-0.013629073304543216,1.753673441003188,-0.016982621240778206,63-Day Momentum
2020-10-27,11889.400390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-27,11889.400390625,1.0,1.0,0.0,0.0,0.010337608346965288,2.2712157881642283,-0.03825335265556118,Buy and Hold
2020-10-27,11889.400390625,1.0,1.0,0.0,0.0,0.010337608346965288,1.9263039561702884,-0.04211222703142492,MA 5/50
2020-10-27,11889.400390625,1.0,1.0,0.0,0.0,0.010337608346965288,1.2595421009960672,-0.016269061028842624,55/20 Breakout
2020-10-27,11889.400390625,1.0,1.0,0.0,0.0,0.010337608346965288,1.7718022302047538,-0.00682057258090496,63-Day Momentum
2020-10-28,11729.599609375,1.0,1.0,0.0,0.0,-0.013440608945763599,1.2426130881658537,-0.029491003887402778,55/20 Breakout
2020-10-28,11729.599609375,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-28,11729.599609375,1.0,1.0,0.0,0.0,-0.013440608945763599,1.9004132579847262,-0.05498682200182392,MA 5/50
2020-10-28,11729.599609375,1.0,1.0,0.0,0.0,-0.013440608945763599,2.2406892649240686,-0.05117981324741694,Buy and Hold
2020-10-28,11729.599609375,1.0,1.0,0.0,0.0,-0.013440608945763599,1.74798812929934,-0.020169508877822317,63-Day Momentum
2020-10-29,11670.7998046875,1.0,1.0,0.0,0.0,-0.005012942184360991,1.739225565868213,-0.025081342480291924,63-Day Momentum
2020-10-29,11670.7998046875,1.0,1.0,0.0,0.0,-0.005012942184360991,1.8908865961960557,-0.05972411842658798,MA 5/50
2020-10-29,11670.7998046875,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-29,11670.7998046875,1.0,1.0,0.0,0.0,-0.005012942184360991,2.229456819185886,-0.055936193986962146,Buy and Hold
2020-10-29,11670.7998046875,1.0,1.0,0.0,0.0,-0.005012942184360991,1.236383940597348,-0.034356109374317434,55/20 Breakout
2020-10-30,11642.400390625,1.0,1.0,0.0,0.0,-0.002433373422367602,1.2333753567764563,-0.03670588155323762,55/20 Breakout
2020-10-30,11642.400390625,1.0,1.0,0.0,0.0,-0.002433373422367602,2.224031718215763,-0.05823345376153355,Buy and Hold
2020-10-30,11642.400390625,1.0,1.0,0.0,0.0,-0.002433373422367602,1.886285363008161,-0.06201216076650207,MA 5/50
2020-10-30,11642.400390625,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-10-30,11642.400390625,1.0,1.0,0.0,0.0,-0.002433373422367602,1.734993380600727,-0.027453683630470738,63-Day Momentum
2020-11-02,11669.150390625,1.0,1.0,0.0,0.0,0.002297636149117599,1.89061936044576,-0.059857005999646495,MA 5/50
2020-11-02,11669.150390625,1.0,1.0,0.0,0.0,0.002297636149117599,1.2362092045816166,-0.03449258216446205,55/20 Breakout
2020-11-02,11669.150390625,1.0,1.0,0.0,0.0,0.002297636149117599,2.2291417338883197,-0.056069616900866315,Buy and Hold
2020-11-02,11669.150390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-02,11669.150390625,1.0,1.0,0.0,0.0,0.002297636149117599,1.738979764110475,-0.025219126057288932,63-Day Momentum
2020-11-03,11813.5,1.0,1.0,0.0,0.0,0.01237019016319918,1.2515013475237884,-0.022549071801857057,55/20 Breakout
2020-11-03,11813.5,1.0,1.0,0.0,0.0,0.01237019016319918,2.256716641037242,-0.044393018561108555,Buy and Hold
2020-11-03,11813.5,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-03,11813.5,1.0,1.0,0.0,0.0,0.01237019016319918,1.9140066814607,-0.048227258383262694,MA 5/50
2020-11-03,11813.5,1.0,1.0,0.0,0.0,0.01237019016319918,1.7604912744824768,-0.013160901279168136,63-Day Momentum
2020-11-04,11908.5,1.0,1.0,0.0,0.0,0.008041647267956087,1.929398448061518,-0.040573437715925365,MA 5/50
2020-11-04,11908.5,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-04,11908.5,1.0,1.0,0.0,0.0,0.008041647267956087,1.2615654799159464,-0.014688756215551324,55/20 Breakout
2020-11-04,11908.5,1.0,1.0,0.0,0.0,0.008041647267956087,1.7746485243301793,-0.005225089337027478,63-Day Momentum
2020-11-04,11908.5,1.0,1.0,0.0,0.0,0.008041647267956087,2.27486436024819,-0.0367083642895808,Buy and Hold
2020-11-05,12120.2998046875,1.0,1.0,0.0,0.0,0.017785598915690537,1.8062117112002378,0.0,63-Day Momentum
2020-11-05,12120.2998046875,1.0,1.0,0.0,0.0,0.017785598915690537,2.3153241853471633,-0.01957564561799574,Buy and Hold
2020-11-05,12120.2998046875,1.0,1.0,0.0,0.0,0.017785598915690537,1.963713955007296,-0.023509461690081057,MA 5/50
2020-11-05,12120.2998046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-05,12120.2998046875,1.0,1.0,0.0,0.0,0.017785598915690537,1.284003177547612,0.0,55/20 Breakout
2020-11-06,12263.5498046875,1.0,1.0,0.0,0.0,0.011819014571289532,1.9869231188553718,-0.011968305789069822,MA 5/50
2020-11-06,12263.5498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-06,12263.5498046875,1.0,1.0,0.0,0.0,0.011819014571289532,1.8275593537337473,0.0,63-Day Momentum
2020-11-06,12263.5498046875,1.0,1.0,0.0,0.0,0.011819014571289532,2.3426890356310404,-0.00798799588750776,Buy and Hold
2020-11-06,12263.5498046875,1.0,1.0,0.0,0.0,0.011819014571289532,1.2991788298126292,0.0,55/20 Breakout
2020-11-09,12461.0498046875,1.0,1.0,0.0,0.0,0.016104635537461442,2.018921791525494,0.0,MA 5/50
2020-11-09,12461.0498046875,1.0,1.0,0.0,0.0,0.016104635537461442,1.856991531048708,0.0,63-Day Momentum
2020-11-09,12461.0498046875,1.0,1.0,0.0,0.0,0.016104635537461442,2.380417188727485,0.0,Buy and Hold
2020-11-09,12461.0498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-09,12461.0498046875,1.0,1.0,0.0,0.0,0.016104635537461442,1.3201016313647473,0.0,55/20 Breakout
2020-11-10,12631.099609375,1.0,1.0,0.0,0.0,0.01364650710436388,2.0464730220967016,0.0,MA 5/50
2020-11-10,12631.099609375,1.0,1.0,0.0,0.0,0.01364650710436388,2.4129015688048048,0.0,Buy and Hold
2020-11-10,12631.099609375,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-10,12631.099609375,1.0,1.0,0.0,0.0,0.01364650710436388,1.3381164076556487,0.0,55/20 Breakout
2020-11-10,12631.099609375,1.0,1.0,0.0,0.0,0.01364650710436388,1.8823329791699077,0.0,63-Day Momentum
2020-11-11,12749.150390625,1.0,1.0,0.0,0.0,0.009346041508720315,2.0655994439076935,0.0,MA 5/50
2020-11-11,12749.150390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-11,12749.150390625,1.0,1.0,0.0,0.0,0.009346041508720315,1.8999253413264627,0.0,63-Day Momentum
2020-11-11,12749.150390625,1.0,1.0,0.0,0.0,0.009346041508720315,1.3506224991450981,0.0,55/20 Breakout
2020-11-11,12749.150390625,1.0,1.0,0.0,0.0,0.009346041508720315,2.4354526470233107,0.0,Buy and Hold
2020-11-12,12690.7998046875,1.0,1.0,0.0,0.0,-0.004576821525331454,2.056145563910104,-0.004576821525331565,MA 5/50
2020-11-12,12690.7998046875,1.0,1.0,0.0,0.0,-0.004576821525331454,2.424306014924489,-0.004576821525331454,Buy and Hold
2020-11-12,12690.7998046875,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-12,12690.7998046875,1.0,1.0,0.0,0.0,-0.004576821525331454,1.891229722127757,-0.004576821525331454,63-Day Momentum
2020-11-12,12690.7998046875,1.0,1.0,0.0,0.0,-0.004576821525331454,1.344440941018414,-0.004576821525331454,55/20 Breakout
2020-11-13,12719.9501953125,1.0,1.0,0.0,0.0,0.002296970330761372,2.060868469266132,-0.002290364017823121,MA 5/50
2020-11-13,12719.9501953125,1.0,1.0,0.0,0.0,0.002296970330761372,1.347529081971394,-0.002290364017822899,55/20 Breakout
2020-11-13,12719.9501953125,1.0,1.0,0.0,0.0,0.002296970330761372,2.4298745739134566,-0.00229036401782301,Buy and Hold
2020-11-13,12719.9501953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-13,12719.9501953125,1.0,1.0,0.0,0.0,0.002296970330761372,1.8955738206881385,-0.00229036401782301,63-Day Momentum
2020-11-17,12874.2001953125,1.0,1.0,0.0,0.0,0.012126619808373373,2.0858598376679867,0.0,MA 5/50
2020-11-17,12874.2001953125,1.0,1.0,0.0,0.0,0.012126619808373373,2.459340739053338,0.0,Buy and Hold
2020-11-17,12874.2001953125,1.0,1.0,0.0,0.0,0.012126619808373373,1.3638700548291876,0.0,55/20 Breakout
2020-11-17,12874.2001953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-17,12874.2001953125,1.0,1.0,0.0,0.0,0.012126619808373373,1.9185607237303293,0.0,63-Day Momentum
2020-11-18,12938.25,1.0,1.0,0.0,0.0,0.004975051165572175,1.3706553781351545,0.0,55/20 Breakout
2020-11-18,12938.25,1.0,1.0,0.0,0.0,0.004975051165572175,2.096237097084597,0.0,MA 5/50
2020-11-18,12938.25,1.0,1.0,0.0,0.0,0.004975051165572175,2.4715760850637047,0.0,Buy and Hold
2020-11-18,12938.25,1.0,1.0,0.0,0.0,0.004975051165572175,1.9281056614951448,0.0,63-Day Momentum
2020-11-18,12938.25,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-19,12771.7001953125,1.0,1.0,0.0,0.0,-0.01287266861341374,1.903285796263071,-0.01287266861341374,63-Day Momentum
2020-11-19,12771.7001953125,1.0,1.0,0.0,0.0,-0.01287266861341374,2.0692529315986827,-0.01287266861341374,MA 5/50
2020-11-19,12771.7001953125,1.0,1.0,0.0,0.0,-0.01287266861341374,2.4397603051678414,-0.01287266861341363,Buy and Hold
2020-11-19,12771.7001953125,1.0,1.0,0.0,0.0,-0.01287266861341374,1.3530113856692274,-0.01287266861341374,55/20 Breakout
2020-11-19,12771.7001953125,0.0,0.0,0.0,0.0,-0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-20,12859.0498046875,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-20,12859.0498046875,1.0,1.0,0.0,0.0,0.00683930941371913,1.916302956726451,-0.006121399363322011,63-Day Momentum
2020-11-20,12859.0498046875,1.0,1.0,0.0,0.0,0.00683930941371913,2.0834051926531316,-0.006121399363322011,MA 5/50
2020-11-20,12859.0498046875,1.0,1.0,0.0,0.0,0.00683930941371913,1.3622650491761041,-0.0061213993633219,55/20 Breakout
2020-11-20,12859.0498046875,1.0,1.0,0.0,0.0,0.00683930941371913,2.456446580790194,-0.006121399363322011,Buy and Hold
2020-11-23,12926.4501953125,1.0,1.0,0.0,0.0,0.005241475198302092,2.4693219846193597,-0.0009120093279616492,Buy and Hold
2020-11-23,12926.4501953125,1.0,1.0,0.0,0.0,0.005241475198302092,1.9263472111465656,-0.0009120093279616492,63-Day Momentum
2020-11-23,12926.4501953125,1.0,1.0,0.0,0.0,0.005241475198302092,2.0943253092984366,-0.0009120093279617603,MA 5/50
2020-11-23,12926.4501953125,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-23,12926.4501953125,1.0,1.0,0.0,0.0,0.005241475198302092,1.3694053276448745,-0.0009120093279615382,55/20 Breakout
2020-11-24,13055.150390625,1.0,1.0,0.0,0.0,0.0099563448098976,2.4939074057448907,0.0,Buy and Hold
2020-11-24,13055.150390625,1.0,1.0,0.0,0.0,0.0099563448098976,2.1151771342219075,0.0,MA 5/50
2020-11-24,13055.150390625,0.0,0.0,0.0,0.0,0.0,1.2494118452031993,-0.1552402307677888,RSI Mean Reversion
2020-11-24,13055.150390625,1.0,1.0,0.0,0.0,0.0099563448098976,1.3830395992714177,0.0,55/20 Breakout
2020-11-24,13055.150390625,1.0,1.0,0.0,0.0,0.0099563448098976,1.9455265882043253,0.0,63-Day Momentum
